
1807,"home1807",271473,1851,732,374
1808,"home1808",612841,2937,626,493
1809,"home1809",575149,4889,420,260
1810,"home1810",800143,1432,899,143
1811,"home1811",235832,2735,465,491
1812,"home1812",659953,3661,962,183
1813,"home1813",1102984,1380,558,337
1814,"home1814",403303,4677,760,273
1815,"home1815",527794,1006,895,119
1816,"home1816",876879,2029,619,314
1817,"home1817",740617,1451,789,241
1818,"home1818",874901,4164,591,317
1819,"home1819",1078969,3402,462,378
1820,"home1820",612278,3523,726,463
1821,"home1821",1069783,3434,696,427
1822,"home1822",966545,1745,497,322
1823,"home1823",1053707,3000,707,198
1824,"home1824",1384909,1917,944,144
1825,"home1825",286849,2319,610,170
1826,"home1826",1155317,3138,620,262
1827,"home1827",859909,4385,439,489
1828,"home1828",230051,3901,687,374
1829,"home1829",1006288,2686,566,343
1830,"home1830",295394,3950,761,304
1831,"home1831",1415019,1533,824,145
1832,"home1832",1054304,4196,911,280
1833,"home1833",613703,3028,920,341
1834,"home1834",415614,3757,415,461
1835,"home1835",838315,1619,980,164
1836,"home1836",1367162,4456,998,464
1837,"home1837",1147008,3640,938,450
1838,"home1838",270995,3750,916,476
1839,"home1839",844537,1001,633,275
1840,"home1840",356572,4653,899,224
1841,"home1841",999443,4779,992,279
1842,"home1842",383637,3082,459,264
1843,"home1843",1490660,3564,765,421
1844,"home1844",1267505,1280,844,486
1845,"home1845",379428,2482,476,136
1846,"home1846",509476,1523,974,421
1847,"home1847",600140,2091,937,225
1848,"home1848",756567,4770,927,461
1849,"home1849",1073606,2431,423,144
1850,"home1850",470879,1670,599,323
1851,"home1851",1067611,1142,883,118
1852,"home1852",1251386,4183,401,494
1853,"home1853",1424756,2975,666,438
1854,"home1854",236237,2359,866,480
1855,"home1855",315375,3694,599,134
1856,"home1856",601496,2128,825,303
1857,"home1857",814637,3733,647,187
1858,"home1858",371171,1235,504,148
1859,"home1859",1263152,4317,977,314
1860,"home1860",493432,4388,758,262
1861,"home1861",980065,2493,755,226
1862,"home1862",1328418,4130,839,239
1863,"home1863",1374970,1238,835,420
1864,"home1864",1243868,4768,695,399
1865,"home1865",350511,1633,785,133
1866,"home1866",1023655,3227,712,488
1867,"home1867",1318927,1374,879,187
1868,"home1868",1066413,4784,480,465
1869,"home1869",356860,4844,626,386
1870,"home1870",923931,1388,698,499
1871,"home1871",401586,3155,953,312
1872,"home1872",860764,2366,721,480
1873,"home1873",653614,3485,739,225
1874,"home1874",295969,2779,433,426
1875,"home1875",214562,2768,822,456
1876,"home1876",253731,2000,499,307
1877,"home1877",1466971,3487,449,253
1878,"home1878",640099,3781,430,201
1879,"home1879",987759,2696,682,367
1880,"home1880",767624,2858,589,355
1881,"home1881",1319823,1227,734,446
1882,"home1882",703900,2051,628,438
1883,"home1883",638033,4684,754,272
1884,"home1884",1460606,2347,410,138
1885,"home1885",1451480,3538,450,243
1886,"home1886",288855,3075,985,366
1887,"home1887",341552,3919,842,193
1888,"home1888",784632,4135,831,472
1889,"home1889",1012480,1407,558,409
1890,"home1890",1084407,4417,618,226
1891,"home1891",740975,1104,454,492
1892,"home1892",740929,2379,997,319
1893,"home1893",513493,1124,986,269
1894,"home1894",1220463,1344,575,130
1895,"home1895",1089468,1180,631,395
1896,"home1896",565611,3333,857,310
1897,"home1897",1061089,1323,838,227
1898,"home1898",914854,3136,944,146
1899,"home1899",333566,1704,992,353
1900,"home1900",783162,2318,752,450
1901,"home1901",1227219,1374,948,223
1902,"home1902",827919,1384,778,363
1903,"home1903",380426,4199,416,257
1904,"home1904",772400,1975,464,293
1905,"home1905",432219,1140,946,386
1906,"home1906",581017,2620,910,365
1907,"home1907",696811,2201,565,189
1908,"home1908",626340,2024,995,125
1909,"home1909",369753,3894,816,381
1910,"home1910",959932,4530,525,409
1911,"home1911",354037,4052,811,153
1912,"home1912",955890,1903,514,329
1913,"home1913",1138198,1505,739,265
1914,"home1914",1395662,4524,422,499
1915,"home1915",1104431,4233,449,407
1916,"home1916",1082680,1873,470,431
1917,"home1917",262773,4814,447,471
1918,"home1918",1416327,3582,915,370
1919,"home1919",637934,1852,526,371
1920,"home1920",440655,4061,446,440
1921,"home1921",589415,4862,578,332
1922,"home1922",611288,2845,821,265
1923,"home1923",879066,4812,531,284
1924,"home1924",1379908,1908,449,159
1925,"home1925",960838,4983,627,168
1926,"home1926",1464438,3697,599,415
1927,"home1927",259011,1009,835,154
1928,"home1928",486277,3070,426,104
1929,"home1929",517430,1128,644,255
1930,"home1930",756253,1236,949,124
1931,"home1931",201391,1919,959,252
1932,"home1932",863905,3681,557,420
1933,"home1933",1039120,3694,716,485
1934,"home1934",1150770,3895,786,241
1935,"home1935",264178,2129,887,259
1936,"home1936",859719,2405,460,462
1937,"home1937",596268,1020,600,384
1938,"home1938",1044403,1020,613,391
1939,"home1939",1056176,1475,800,459
1940,"home1940",350943,3406,907,339
1941,"home1941",777850,3058,416,100
1942,"home1942",984163,1530,794,256
1943,"home1943",1183768,1663,476,334
1944,"home1944",279214,3731,417,153
1945,"home1945",424875,1073,988,317
1946,"home1946",1361527,3096,982,375
1947,"home1947",318584,4827,985,455
1948,"home1948",920709,3286,833,335
1949,"home1949",1131555,1559,810,320
1950,"home1950",356409,2581,446,204
1951,"home1951",242805,4623,789,247
1952,"home1952",976712,3530,432,483
1953,"home1953",606769,1793,961,183
1954,"home1954",204973,3178,816,417
1955,"home1955",756416,1756,626,331
1956,"home1956",631273,2335,983,366
1957,"home1957",956320,1524,653,470
1958,"home1958",340589,4061,400,138
1959,"home1959",1368724,3099,612,222
1960,"home1960",1379448,3612,707,451
1961,"home1961",785980,1307,569,327
1962,"home1962",1121698,3379,690,348
1963,"home1963",253168,4861,957,453
1964,"home1964",1024409,2063,962,478
1965,"home1965",730164,3129,849,486
1966,"home1966",315290,2974,475,462
1967,"home1967",1288459,1282,729,271
1968,"home1968",1234357,2979,709,390
1969,"home1969",256908,2800,435,462
1970,"home1970",971828,2198,809,338
1971,"home1971",905436,3968,746,274
1972,"home1972",602848,4078,994,446
1973,"home1973",1227007,1580,715,107
1974,"home1974",920221,4941,934,154
1975,"home1975",727244,1844,667,272
1976,"home1976",332305,4996,654,312
1977,"home1977",1325517,3749,600,393
1978,"home1978",277332,1809,819,171
1979,"home1979",344387,3153,696,257
1980,"home1980",885375,1650,813,299
1981,"home1981",675921,3314,575,168
1982,"home1982",359524,4558,729,476
1983,"home1983",253602,2828,485,409
1984,"home1984",1148532,2819,715,119
1985,"home1985",360744,2507,882,285
1986,"home1986",867240,2961,879,279
1987,"home1987",509931,1962,491,489
1988,"home1988",462861,1439,967,190
1989,"home1989",224272,4233,752,299
1990,"home1990",1222742,2766,721,207
1991,"home1991",517680,1877,482,208
1992,"home1992",1221258,1326,668,263
1993,"home1993",932557,2477,575,315
1994,"home1994",652836,1100,860,304
1995,"home1995",224741,3395,950,164
1996,"home1996",388671,1236,799,444
1997,"home1997",391394,4186,499,453
1998,"home1998",376009,3465,432,382
1999,"home1999",270268,3875,758,125
2000,"home2000",427622,1875,769,139
2001,"home2001",997430,4567,528,269
2002,"home2002",345861,3818,998,108
2003,"home2003",1201799,3338,695,279
2004,"home2004",496511,4196,883,366
2005,"home2005",511758,1296,635,337
2006,"home2006",418025,2199,920,365
2007,"home2007",1364827,1366,466,271
2008,"home2008",558999,2767,632,383
2009,"home2009",938502,1617,572,461
2010,"home2010",1351436,4168,604,122
2011,"home2011",340765,3660,796,132
2012,"home2012",891707,4160,672,259
2013,"home2013",559328,1857,619,353
2014,"home2014",660260,3301,607,263
2015,"home2015",471352,4198,844,488
2016,"home2016",686369,1989,668,427
2017,"home2017",853123,1961,427,233
2018,"home2018",1128078,3257,529,353
2019,"home2019",516898,3212,983,256
2020,"home2020",296072,4351,948,313
2021,"home2021",1154083,4442,944,312
2022,"home2022",789051,3912,415,171
2023,"home2023",800857,1546,542,211
2024,"home2024",1042747,1786,716,136
2025,"home2025",1339134,4155,682,487
2026,"home2026",457742,2260,679,142
2027,"home2027",1365322,1583,853,235
2028,"home2028",1373286,2630,574,289
2029,"home2029",589542,4812,842,323
2030,"home2030",219874,1043,928,371
2031,"home2031",858662,4390,409,321
2032,"home2032",998325,2749,436,226
2033,"home2033",753225,2520,624,148
2034,"home2034",671603,3916,781,350
2035,"home2035",756125,3281,695,184
2036,"home2036",1025693,4993,553,306
2037,"home2037",869313,1180,726,292
2038,"home2038",471433,3376,670,361
2039,"home2039",849736,2612,847,426
2040,"home2040",1202190,3917,960,300
2041,"home2041",1463840,4091,851,193
2042,"home2042",550475,4336,698,252
2043,"home2043",919445,3451,872,286
2044,"home2044",815820,1023,916,133
2045,"home2045",627963,3513,557,235
2046,"home2046",214795,2540,583,318
2047,"home2047",1410617,1024,628,384
2048,"home2048",599522,4493,725,408
2049,"home2049",280661,4283,401,452
2050,"home2050",672684,1364,481,384
2051,"home2051",532230,1017,549,109
2052,"home2052",866893,3554,734,431
2053,"home2053",934918,4833,852,400
2054,"home2054",1319707,1806,897,284
2055,"home2055",321720,2144,621,383
2056,"home2056",996818,2928,759,363
2057,"home2057",783296,1641,761,426
2058,"home2058",1433676,1298,665,111
2059,"home2059",481538,2297,505,339
2060,"home2060",681479,3106,962,265
2061,"home2061",1364440,2563,557,307
2062,"home2062",448183,3110,773,133
2063,"home2063",310595,2645,964,461
2064,"home2064",1393188,2963,602,130
2065,"home2065",516705,1775,760,218
2066,"home2066",659187,2133,671,380
2067,"home2067",1232127,4056,558,351
2068,"home2068",1226213,4914,988,494
2069,"home2069",476243,4214,495,489
2070,"home2070",1183759,4994,901,431
2071,"home2071",482159,3488,523,487
2072,"home2072",1243977,4776,923,192
2073,"home2073",1278840,3573,680,388
2074,"home2074",696689,3699,666,386
2075,"home2075",1445334,3583,933,199
2076,"home2076",1198371,4323,595,368
2077,"home2077",350606,1364,679,197
2078,"home2078",928552,3635,558,466
2079,"home2079",1052077,3413,840,455
2080,"home2080",1093546,3604,633,259
2081,"home2081",1380667,4273,593,353
2082,"home2082",799289,1499,837,377
2083,"home2083",699192,3349,695,497
2084,"home2084",1132048,1256,986,450
2085,"home2085",1253858,4474,444,327
2086,"home2086",1031747,2108,797,495
2087,"home2087",1240547,2407,947,154
2088,"home2088",617684,4677,686,390
2089,"home2089",1240450,4260,613,335
2090,"home2090",501757,4278,462,488
2091,"home2091",801462,3374,555,321
2092,"home2092",1265118,4765,710,222
2093,"home2093",283342,3753,941,461
2094,"home2094",437142,1683,841,337
2095,"home2095",611155,4281,422,187
2096,"home2096",1325422,1954,928,308
2097,"home2097",896750,1306,416,204
2098,"home2098",988242,4925,813,280
2099,"home2099",667078,1348,991,414
2100,"home2100",1301563,3693,793,265
2101,"home2101",1112350,1254,827,145
2102,"home2102",1104651,1092,496,484
2103,"home2103",518191,3171,729,123
2104,"home2104",930453,3228,884,331
2105,"home2105",856301,2532,498,270
2106,"home2106",941415,2717,604,413
2107,"home2107",1440100,4392,942,395
2108,"home2108",1250433,1317,498,100
2109,"home2109",1156034,3831,732,283
2110,"home2110",235496,4589,462,247
2111,"home2111",738853,4769,512,278
2112,"home2112",958994,4331,640,401
2113,"home2113",1147417,4932,949,433
2114,"home2114",346044,2007,942,484
2115,"home2115",1360889,4930,721,190
2116,"home2116",1314969,2885,537,305
2117,"home2117",660545,3970,887,147
2118,"home2118",1362670,2619,440,341
2119,"home2119",380305,1061,924,112
2120,"home2120",840158,1255,476,195
2121,"home2121",841337,3248,471,273
2122,"home2122",278422,3807,635,322
2123,"home2123",526180,1351,554,388
2124,"home2124",549132,4509,754,160
2125,"home2125",774360,2632,401,386
2126,"home2126",263071,1025,887,418
2127,"home2127",241705,3182,498,107
2128,"home2128",521227,2498,505,224
2129,"home2129",1206239,2145,408,340
2130,"home2130",870108,4974,639,273
2131,"home2131",1390412,2684,879,407
2132,"home2132",1377668,3451,605,477
2133,"home2133",419092,3759,666,431
2134,"home2134",1049175,2580,806,192
2135,"home2135",674670,3698,467,297
2136,"home2136",553887,4746,650,317
2137,"home2137",1060969,3838,503,297
2138,"home2138",1223897,2710,688,300
2139,"home2139",900924,3493,533,482
2140,"home2140",945016,3380,747,184
2141,"home2141",1245465,3537,523,462
2142,"home2142",234167,1681,607,124
2143,"home2143",248464,3188,432,236
2144,"home2144",429656,2514,945,367
2145,"home2145",437894,1020,617,374
2146,"home2146",889511,2006,411,433
2147,"home2147",998854,1286,563,147
2148,"home2148",814001,1571,691,308
2149,"home2149",732323,3822,809,285
2150,"home2150",510740,3517,881,382
2151,"home2151",528280,1338,564,285
2152,"home2152",941489,2561,542,374
2153,"home2153",1466039,3648,911,395
2154,"home2154",1071492,3388,830,447
2155,"home2155",686033,2167,478,192
2156,"home2156",996532,4475,511,107
2157,"home2157",788639,2376,699,417
2158,"home2158",1399649,3183,736,104
2159,"home2159",309513,3051,713,166
2160,"home2160",952499,2214,889,481
2161,"home2161",409059,4608,973,252
2162,"home2162",992190,4409,447,240
2163,"home2163",1379788,4103,515,499
2164,"home2164",738051,3648,619,254
2165,"home2165",953123,2907,714,150
2166,"home2166",1075019,1640,454,358
2167,"home2167",994546,4969,719,309
2168,"home2168",298250,4661,489,163
2169,"home2169",1130534,4498,445,178
2170,"home2170",1283045,1792,807,120
2171,"home2171",950727,1322,833,166
2172,"home2172",1208424,3432,839,416
2173,"home2173",457606,3842,448,160
2174,"home2174",307676,1671,830,169
2175,"home2175",704477,2911,971,126
2176,"home2176",464885,1322,457,166
2177,"home2177",467664,1900,598,439
2178,"home2178",504846,1006,422,238
2179,"home2179",1079093,2162,786,103
2180,"home2180",389473,3833,630,286
2181,"home2181",884870,4850,456,284
2182,"home2182",212094,3071,680,389
2183,"home2183",1082119,1408,856,193
2184,"home2184",1420048,1693,705,234
2185,"home2185",476584,3293,761,290
2186,"home2186",521176,2871,945,359
2187,"home2187",505770,2803,519,360
2188,"home2188",785191,1071,601,275
2189,"home2189",362052,4001,621,230
2190,"home2190",749300,3316,450,497
2191,"home2191",332991,2743,998,399
2192,"home2192",766677,2884,972,268
2193,"home2193",1338489,1229,920,140
2194,"home2194",700654,1038,691,293
2195,"home2195",377364,2909,778,258
2196,"home2196",864523,2302,620,250
2197,"home2197",485166,4633,672,474
2198,"home2198",479136,3736,947,384
2199,"home2199",974273,2875,802,370
2200,"home2200",745697,1515,494,313
2201,"home2201",936802,3252,617,297
2202,"home2202",391487,2823,490,298
2203,"home2203",1272939,2736,984,123
2204,"home2204",623334,1491,931,116
2205,"home2205",1031686,3157,547,443
2206,"home2206",888143,3726,473,348
2207,"home2207",1473627,1302,653,493
2208,"home2208",322274,4085,899,148
2209,"home2209",1292302,2696,651,222
2210,"home2210",428409,2358,976,425
2211,"home2211",1074660,1583,984,241
2212,"home2212",1143748,4705,653,249
2213,"home2213",427377,4144,754,280
2214,"home2214",310324,1476,466,462
2215,"home2215",558873,3043,884,296
2216,"home2216",907843,1554,585,232
2217,"home2217",990380,4790,964,164
2218,"home2218",830099,3804,781,145
2219,"home2219",344432,4661,488,119
2220,"home2220",267233,1963,428,378
2221,"home2221",1138778,3975,524,401
2222,"home2222",478537,2410,471,322
2223,"home2223",284176,4720,595,164
2224,"home2224",1212255,3372,756,261
2225,"home2225",1117464,4360,889,302
2226,"home2226",400433,3985,719,100
2227,"home2227",1227327,1275,580,496
2228,"home2228",1282686,1739,474,161
2229,"home2229",1011851,4081,828,498
2230,"home2230",616203,4175,658,405
2231,"home2231",732691,4350,412,431
2232,"home2232",640481,4546,844,285
2233,"home2233",1076817,4629,719,368
2234,"home2234",270630,3711,588,148
2235,"home2235",669174,4393,841,465
2236,"home2236",768051,4468,618,397
2237,"home2237",929816,1610,870,364
2238,"home2238",447517,1614,914,341
2239,"home2239",412521,3026,705,190
2240,"home2240",659318,4959,891,401
2241,"home2241",328685,4144,834,149
2242,"home2242",1208790,4161,939,357
2243,"home2243",1259503,3020,768,312
2244,"home2244",848543,4188,761,144
2245,"home2245",733685,1885,656,188
2246,"home2246",559898,4749,853,264
2247,"home2247",1125164,1908,413,289
2248,"home2248",302317,1493,751,355
2249,"home2249",931365,3671,616,470
2250,"home2250",1460310,1858,681,475
2251,"home2251",581798,2404,426,227
2252,"home2252",684627,2288,934,375
2253,"home2253",1102232,3125,993,471
2254,"home2254",801959,1485,643,113
2255,"home2255",487705,3519,534,473
2256,"home2256",1128626,4349,439,256
2257,"home2257",1060592,2187,653,145
2258,"home2258",1139352,4467,578,161
2259,"home2259",512866,2296,499,428
2260,"home2260",855999,2845,654,481
2261,"home2261",390512,4227,845,343
2262,"home2262",453937,3397,703,388
2263,"home2263",1153953,2348,883,173
2264,"home2264",1134482,2813,629,474
2265,"home2265",460408,2981,566,410
2266,"home2266",1268208,2384,829,249
2267,"home2267",317970,1174,466,153
2268,"home2268",1161225,3260,616,446
2269,"home2269",774911,4575,945,413
2270,"home2270",1290712,1247,825,347
2271,"home2271",956694,3714,923,468
2272,"home2272",1174308,3083,722,306
2273,"home2273",516369,4984,694,234
2274,"home2274",787707,1088,580,145
2275,"home2275",1485015,2590,863,302
2276,"home2276",1380086,3591,995,242
2277,"home2277",939889,1552,440,369
2278,"home2278",651639,2847,651,397
2279,"home2279",948966,3169,665,286
2280,"home2280",723652,2268,523,202
2281,"home2281",445845,3875,512,252
2282,"home2282",957817,4541,890,105
2283,"home2283",286634,2317,474,193
2284,"home2284",232678,1216,896,307
2285,"home2285",586974,4497,504,131
2286,"home2286",678304,1386,802,453
2287,"home2287",1149617,1686,530,402
2288,"home2288",571249,1311,447,206
2289,"home2289",730165,1846,926,209
2290,"home2290",590508,3172,798,203
2291,"home2291",846131,4579,820,127
2292,"home2292",671277,4093,416,364
2293,"home2293",779636,2103,878,438
2294,"home2294",1350385,2191,952,460
2295,"home2295",1097415,3327,525,333
2296,"home2296",253415,1973,719,139
2297,"home2297",755089,4031,477,260
2298,"home2298",220848,3737,812,201
2299,"home2299",1304039,1243,743,172
2300,"home2300",985201,4337,853,410
2301,"home2301",1477752,1800,548,207
2302,"home2302",286611,3525,999,107
2303,"home2303",361840,4673,696,149
2304,"home2304",456468,3130,797,228
2305,"home2305",1162522,2124,502,203
2306,"home2306",1178444,3879,521,500
2307,"home2307",443008,2320,625,173
2308,"home2308",640669,3156,417,313
2309,"home2309",341395,1106,896,370
2310,"home2310",1115205,2095,467,223
2311,"home2311",726378,4029,433,402
2312,"home2312",1327622,4885,792,426
2313,"home2313",619892,4080,466,434
2314,"home2314",638216,3186,602,142
2315,"home2315",1456262,3856,506,219
2316,"home2316",917124,4032,777,160
2317,"home2317",1286665,2862,809,438
2318,"home2318",1095833,2503,595,489
2319,"home2319",1418214,3352,952,311
2320,"home2320",775787,2670,557,389
2321,"home2321",776607,1924,964,246
2322,"home2322",328646,1858,607,398
2323,"home2323",577157,1954,752,152
2324,"home2324",1130991,1470,720,283
2325,"home2325",1440778,4262,596,212
2326,"home2326",820593,2901,524,348
2327,"home2327",635228,1861,918,448
2328,"home2328",1236978,1037,442,291
2329,"home2329",349914,4627,810,256
2330,"home2330",902973,2563,671,439
2331,"home2331",1445807,4284,583,360
2332,"home2332",931613,4802,581,261
2333,"home2333",1060224,1563,913,234
2334,"home2334",820604,2965,930,411
2335,"home2335",642376,3408,994,247
2336,"home2336",664849,2305,700,379
2337,"home2337",846531,3406,836,148
2338,"home2338",1436733,1552,642,427
2339,"home2339",1292060,3477,988,389
2340,"home2340",811339,1337,456,119
2341,"home2341",496544,4612,485,218
2342,"home2342",923393,4299,665,262
2343,"home2343",1331387,3704,923,432
2344,"home2344",1448748,3145,714,376
2345,"home2345",888335,4326,897,319
2346,"home2346",1401669,3554,638,406
2347,"home2347",1268621,1885,666,416
2348,"home2348",1200858,1420,755,482
2349,"home2349",820299,4839,462,135
2350,"home2350",1161386,4196,740,318
2351,"home2351",992750,4213,444,252
2352,"home2352",574845,4553,927,219
2353,"home2353",465426,2091,845,205
2354,"home2354",579979,2270,582,279
2355,"home2355",476215,3826,948,269
2356,"home2356",258225,1400,824,338
2357,"home2357",1111846,1654,706,155
2358,"home2358",1276144,4988,663,218
2359,"home2359",1280489,2071,543,487
2360,"home2360",338538,2654,975,122
2361,"home2361",904647,3158,435,335
2362,"home2362",1348897,1482,665,109
2363,"home2363",1210510,4516,665,137
2364,"home2364",481218,1624,860,300
2365,"home2365",228499,2348,783,485
2366,"home2366",504382,3256,826,222
2367,"home2367",457479,3546,802,197
2368,"home2368",1222909,1581,537,117
2369,"home2369",953791,4698,751,141
2370,"home2370",298936,2068,892,315
2371,"home2371",1441154,2768,602,204
2372,"home2372",595571,3097,470,308
2373,"home2373",1213196,1897,407,107
2374,"home2374",1493112,1421,909,244
2375,"home2375",477070,4376,400,117
2376,"home2376",1412139,4738,427,404
2377,"home2377",1221891,3081,406,364
2378,"home2378",873204,3978,715,178
2379,"home2379",864253,4976,637,463
2380,"home2380",968550,2612,829,426
2381,"home2381",1079790,4314,552,377
2382,"home2382",1403318,4057,761,100
2383,"home2383",698092,3310,757,181
2384,"home2384",1237315,3665,771,285
2385,"home2385",1343266,1985,457,336
2386,"home2386",914793,4558,661,408
2387,"home2387",851454,2576,844,316
2388,"home2388",751832,3517,644,385
2389,"home2389",657955,3106,563,406
2390,"home2390",750419,3383,727,131
2391,"home2391",847476,4045,550,385
2392,"home2392",668008,2937,652,385
2393,"home2393",637319,3301,532,422
2394,"home2394",975741,4533,826,385
2395,"home2395",1480643,2069,417,342
2396,"home2396",866753,1317,809,125
2397,"home2397",334338,1526,978,492
2398,"home2398",772094,3018,607,292
2399,"home2399",1068061,3746,951,419
2400,"home2400",351134,3767,507,206
2401,"home2401",1105553,1366,753,222
2402,"home2402",911589,2449,726,274
2403,"home2403",715613,2964,440,161
2404,"home2404",790940,2770,444,395
2405,"home2405",1304850,3582,884,167
2406,"home2406",1058862,2567,892,131
2407,"home2407",621745,3877,748,288
2408,"home2408",713090,2641,765,153
2409,"home2409",825484,1955,639,453
2410,"home2410",1445732,2127,575,148
2411,"home2411",651425,3171,835,488
2412,"home2412",1369026,4198,986,406
2413,"home2413",245450,1914,419,316
2414,"home2414",976624,3624,527,475
2415,"home2415",1031381,2581,775,328
2416,"home2416",1079663,1814,766,126
2417,"home2417",710394,4622,989,380
2418,"home2418",1113503,3924,891,460
2419,"home2419",1259857,1883,432,475
2420,"home2420",754583,1468,587,299
2421,"home2421",1468589,1115,780,140
2422,"home2422",376784,1487,483,105
2423,"home2423",516227,1901,857,110
2424,"home2424",983008,4938,747,388
2425,"home2425",1403010,3105,600,239
2426,"home2426",580450,1201,932,123
2427,"home2427",338119,2491,497,393
2428,"home2428",1057894,3707,837,398
2429,"home2429",267797,1239,639,483
2430,"home2430",213164,4426,471,377
2431,"home2431",344074,2006,787,206
2432,"home2432",310630,3870,672,318
2433,"home2433",360379,2746,680,379
2434,"home2434",512169,2109,486,466
2435,"home2435",1185673,1139,807,185
2436,"home2436",822265,3254,724,195
2437,"home2437",533409,1672,894,283
2438,"home2438",647949,1384,593,318
2439,"home2439",919303,3592,460,323
2440,"home2440",849649,4118,636,349
2441,"home2441",405938,1205,577,267
2442,"home2442",921358,2019,429,294
2443,"home2443",1348598,2322,580,139
2444,"home2444",1463715,1709,855,129
2445,"home2445",975782,4968,784,442
2446,"home2446",1082705,1247,752,305
2447,"home2447",708195,4816,715,304
2448,"home2448",256413,3030,657,382
2449,"home2449",1080524,4139,776,205
2450,"home2450",896354,4088,659,291
2451,"home2451",987380,4456,407,296
2452,"home2452",1081296,3943,423,317
2453,"home2453",711574,1537,631,153
2454,"home2454",898546,2153,823,159
2455,"home2455",358812,3110,631,176
2456,"home2456",516285,3143,526,176
2457,"home2457",1305960,3241,516,282
2458,"home2458",659997,2858,692,465
2459,"home2459",863841,4508,881,392
2460,"home2460",309179,3114,823,425
2461,"home2461",245746,4053,831,214
2462,"home2462",969125,1251,624,138
2463,"home2463",952699,1193,499,135
2464,"home2464",1434289,1547,496,428
2465,"home2465",346151,4956,573,289
2466,"home2466",1373245,3723,406,253
2467,"home2467",370633,4681,702,348
2468,"home2468",1076275,4510,791,482
2469,"home2469",1066217,1230,431,451
2470,"home2470",421451,2877,901,320
2471,"home2471",1336025,2038,737,264
2472,"home2472",254235,4410,472,219
2473,"home2473",491165,3464,851,310
2474,"home2474",1089204,2953,897,228
2475,"home2475",969081,2539,708,108
2476,"home2476",904349,3816,668,484
2477,"home2477",1222223,2278,574,139
2478,"home2478",1056521,4170,668,273
2479,"home2479",1232315,1915,639,120
2480,"home2480",1316113,4744,942,360
2481,"home2481",1026536,1874,599,264
2482,"home2482",1486724,1508,832,207
2483,"home2483",962183,1199,492,142
2484,"home2484",811599,2632,452,250
2485,"home2485",1027203,2335,857,345
2486,"home2486",705452,1733,507,356
2487,"home2487",680266,2019,634,282
2488,"home2488",1024712,4368,648,121
2489,"home2489",822256,2866,648,199
2490,"home2490",1282658,4064,613,294
2491,"home2491",867897,4463,791,167
2492,"home2492",1051569,2552,641,159
2493,"home2493",1391739,2746,666,326
2494,"home2494",786222,4183,745,434
2495,"home2495",927650,2833,811,357
2496,"home2496",1238841,3368,680,153
2497,"home2497",234442,4599,426,437
2498,"home2498",227259,1679,895,286
2499,"home2499",1383698,4540,836,374
2500,"home2500",1128104,1650,935,372
2501,"home2501",544506,3567,573,199
2502,"home2502",1144079,1744,806,259
2503,"home2503",668348,4028,799,486
2504,"home2504",378310,3769,963,489
2505,"home2505",1241655,2016,546,200
2506,"home2506",770654,1362,763,405
2507,"home2507",1213552,3442,541,293
2508,"home2508",772951,3475,850,418
2509,"home2509",669962,2437,606,175
2510,"home2510",451320,1694,641,391
2511,"home2511",537902,4894,893,480
2512,"home2512",339280,2384,507,364
2513,"home2513",1223668,1450,805,360
2514,"home2514",962446,3308,575,413
2515,"home2515",1075761,4786,896,434
2516,"home2516",572789,3937,584,381
2517,"home2517",871131,1163,525,189
2518,"home2518",307342,3682,697,182
2519,"home2519",579596,4607,892,160
2520,"home2520",1340255,3727,589,497
2521,"home2521",1188814,4791,975,367
2522,"home2522",598608,2429,797,294
2523,"home2523",398703,3264,985,415
2524,"home2524",1498419,3812,495,446
2525,"home2525",516126,4186,465,292
2526,"home2526",1011762,2541,686,220
2527,"home2527",986724,2023,467,129
2528,"home2528",344931,3754,600,305
2529,"home2529",943804,2913,885,473
2530,"home2530",926174,3988,824,479
2531,"home2531",994867,1701,515,245
2532,"home2532",304921,4959,917,317
2533,"home2533",1052361,1401,628,133
2534,"home2534",1026348,3508,509,143
2535,"home2535",535879,1834,721,201
2536,"home2536",529936,1792,952,500
2537,"home2537",810848,3515,504,224
2538,"home2538",1204745,4701,813,126
2539,"home2539",531757,2333,427,434
2540,"home2540",459957,4116,855,355
2541,"home2541",442137,4628,620,288
2542,"home2542",468318,4968,761,436
2543,"home2543",313970,2221,907,485
2544,"home2544",739682,3676,573,311
2545,"home2545",573322,4610,938,143
2546,"home2546",926558,3422,748,244
2547,"home2547",349885,1447,531,352
2548,"home2548",608454,3406,961,353
2549,"home2549",393004,2861,808,178
2550,"home2550",360453,4463,549,325
2551,"home2551",824755,4872,659,414
2552,"home2552",480408,2501,885,332
2553,"home2553",868042,3129,534,227
2554,"home2554",513440,3118,709,250
2555,"home2555",555725,2438,485,390
2556,"home2556",1013249,4414,512,154
2557,"home2557",1229661,4236,482,178
2558,"home2558",1139138,2114,821,337
2559,"home2559",398776,2264,883,347
2560,"home2560",221917,2948,860,452
2561,"home2561",793669,3438,480,496
2562,"home2562",1232236,3829,829,114
2563,"home2563",1275243,4470,846,274
2564,"home2564",1315572,1946,903,138
2565,"home2565",1185750,2703,728,416
2566,"home2566",428146,1072,764,411
2567,"home2567",395081,1889,534,234
2568,"home2568",212650,2521,968,129
2569,"home2569",525158,1455,649,419
